HEAD_ID	RELATION_ID	GENERATED_TAIL_ID	DISTANCE_SCORE
generated_context	dblp:paperType	author_511322	0.4635
generated_context	dblp:inYear	link_630590	0.3034
generated_context	dblp:paperType	author_1667	0.3946
generated_context	dblp:publishedIn	author_1112633	0.3526
generated_context	dblp:wrote	doi_154285	0.3062
generated_context	dblp:hasDOI	author_81264	1.1321
generated_context	dblp:paperType	author_579951	0.4072
generated_context	dblp:wrote	doi_675376	0.2382
generated_context	dblp:publishedIn	doi_377255	0.4531
generated_context	dblp:paperType	author_790441	0.4655
generated_context	dblp:hasLink	doi_526042	0.3335
generated_context	dblp:publishedIn	author_861133	0.3644
generated_context	dblp:paperType	pub_320939	0.4177
generated_context	dblp:inYear	pub_876091	0.3360
generated_context	dblp:wrote	author_875968	0.2664
generated_context	dblp:paperType	author_69281	0.4617
generated_context	dblp:paperType	doi_46583	0.4219
generated_context	dblp:hasAuthor	author_29280	0.2583
generated_context	dblp:publishedIn	author_91556	0.4191
generated_context	dblp:paperType	link_609280	0.4359
generated_context	dblp:publishedIn	pub_696637	0.3205
generated_context	dblp:inYear	pub_206700	0.3873
generated_context	dblp:hasAuthor	author_696487	0.2949
generated_context	dblp:hasDOI	link_224163	1.0330
generated_context	dblp:paperType	link_282783	0.4744
generated_context	dblp:paperType	author_1142677	0.3740
generated_context	dblp:hasLink	author_729674	0.2287
generated_context	dblp:partOf	pub_52434	0.7624
generated_context	dblp:hasLink	doi_148941	0.3200
generated_context	dblp:hasAuthor	link_209614	0.2588
generated_context	dblp:publishedIn	author_960574	0.4377
generated_context	dblp:inYear	pub_702026	0.3714
generated_context	dblp:hasLink	pub_339663	0.2981
generated_context	dblp:publishedIn	link_713189	0.3932
generated_context	dblp:hasLink	author_984510	0.3195
generated_context	dblp:hasDOI	link_891278	1.0810
generated_context	dblp:hasAuthor	link_443992	0.2553
generated_context	dblp:inYear	doi_249842	0.3278
generated_context	dblp:hasAuthor	pub_397400	0.2407
generated_context	dblp:hasLink	link_136455	0.2927
generated_context	dblp:paperType	doi_123119	0.4303
generated_context	dblp:paperType	doi_535881	0.4468
generated_context	dblp:wrote	pub_561524	0.2684
generated_context	dblp:partOf	link_738887	0.6500
generated_context	dblp:inYear	doi_341265	0.3215
generated_context	dblp:paperType	author_461048	0.4032
generated_context	dblp:hasDOI	doi_782966	1.0498
generated_context	dblp:paperType	pub_930682	0.4593
generated_context	dblp:hasAuthor	author_1099329	0.2340
generated_context	dblp:inYear	link_137721	0.3374
generated_context	dblp:hasLink	pub_156160	0.3626
generated_context	dblp:partOf	doi_700683	0.7734
generated_context	dblp:hasAuthor	link_751950	0.2499
generated_context	dblp:wrote	pub_181017	0.2524
generated_context	dblp:hasAuthor	pub_864151	0.2118
generated_context	dblp:paperType	author_687891	0.4130
generated_context	dblp:publishedIn	pub_752190	0.3867
generated_context	dblp:paperType	link_687609	0.4215
generated_context	dblp:publishedIn	pub_170859	0.3678
generated_context	dblp:hasDOI	doi_180026	1.0079
generated_context	dblp:publishedIn	link_183473	0.3634
generated_context	dblp:hasAuthor	link_131543	0.2093
generated_context	dblp:inYear	author_668401	0.3435
generated_context	dblp:paperType	author_1116342	0.4045
generated_context	dblp:paperType	link_428266	0.5018
generated_context	dblp:hasAuthor	author_144537	0.2535
generated_context	dblp:wrote	link_224526	0.2537
generated_context	dblp:inYear	author_824971	0.3023
generated_context	dblp:paperType	pub_652068	0.3837
generated_context	dblp:hasLink	pub_934072	0.3376
generated_context	dblp:hasDOI	doi_653483	1.0354
generated_context	dblp:partOf	author_917387	0.7397
generated_context	dblp:partOf	link_826126	0.7077
generated_context	dblp:hasLink	doi_108266	0.3492
generated_context	dblp:inYear	author_389976	0.3310
generated_context	dblp:partOf	author_1027021	0.7087
generated_context	dblp:hasAuthor	link_792113	0.2260
generated_context	dblp:inYear	pub_39522	0.4344
generated_context	dblp:paperType	doi_137731	0.3978
generated_context	dblp:wrote	doi_205667	0.2566
generated_context	dblp:wrote	author_95867	0.2679
generated_context	dblp:hasAuthor	author_410953	0.2073
generated_context	dblp:paperType	author_137678	0.4047
generated_context	dblp:partOf	link_215854	0.8789
generated_context	dblp:inYear	link_159799	0.3449
generated_context	dblp:paperType	doi_255449	0.4742
generated_context	dblp:publishedIn	doi_458118	0.3484
generated_context	dblp:hasDOI	link_867485	1.0231
generated_context	dblp:wrote	doi_586811	0.3173
generated_context	dblp:wrote	pub_854626	0.2933
generated_context	dblp:hasAuthor	pub_940401	0.2328
generated_context	dblp:hasAuthor	doi_122476	0.2379
generated_context	dblp:inYear	author_611022	0.2881
generated_context	dblp:partOf	doi_325462	0.7434
generated_context	dblp:partOf	doi_397073	0.7286
generated_context	dblp:hasLink	pub_331856	0.3008
generated_context	dblp:inYear	author_797924	0.3817
generated_context	dblp:publishedIn	author_10403	0.3753
generated_context	dblp:hasAuthor	author_609004	0.2506
generated_context	dblp:publishedIn	doi_599751	0.3620
generated_context	dblp:hasLink	doi_411470	0.2981
generated_context	dblp:publishedIn	link_568417	0.3664
generated_context	dblp:hasLink	pub_662389	0.3137
generated_context	dblp:wrote	pub_388928	0.2446
generated_context	dblp:hasAuthor	pub_13281	0.2488
generated_context	dblp:partOf	link_500629	0.7458
generated_context	dblp:paperType	pub_459457	0.5242
generated_context	dblp:hasDOI	link_884560	1.1426
generated_context	dblp:paperType	pub_792292	0.4835
generated_context	dblp:inYear	pub_933588	0.2988
generated_context	dblp:hasLink	pub_182365	0.2552
generated_context	dblp:wrote	author_581441	0.2986
generated_context	dblp:inYear	doi_582844	0.3186
generated_context	dblp:hasAuthor	doi_721567	0.2423
generated_context	dblp:paperType	doi_515644	0.4229
generated_context	dblp:publishedIn	doi_479220	0.3776
generated_context	dblp:hasLink	pub_900617	0.3009
generated_context	dblp:wrote	author_148752	0.2635
generated_context	dblp:hasAuthor	pub_730712	0.2120
generated_context	dblp:partOf	author_855522	0.8333
generated_context	dblp:paperType	doi_181632	0.3993
generated_context	dblp:inYear	pub_828358	0.3465
generated_context	dblp:hasDOI	author_733764	1.1478
generated_context	dblp:wrote	doi_648924	0.2524
generated_context	dblp:hasDOI	doi_334360	1.0754
generated_context	dblp:hasDOI	link_964291	1.0535
generated_context	dblp:hasLink	author_285170	0.2861
generated_context	dblp:paperType	doi_263408	0.4540
generated_context	dblp:partOf	pub_909092	0.7663
generated_context	dblp:hasLink	author_248137	0.2779
generated_context	dblp:inYear	link_553067	0.3580
generated_context	dblp:inYear	link_796737	0.3578
generated_context	dblp:hasAuthor	link_593240	0.2483
generated_context	dblp:publishedIn	doi_187249	0.3686
generated_context	dblp:paperType	doi_253230	0.5174
generated_context	dblp:hasAuthor	pub_155992	0.2645
generated_context	dblp:partOf	link_714059	0.6914
generated_context	dblp:hasLink	pub_679231	0.3607
generated_context	dblp:paperType	link_488083	0.4447
generated_context	dblp:wrote	author_337808	0.2452
generated_context	dblp:inYear	author_468785	0.3532
generated_context	dblp:hasDOI	pub_920259	1.0801
generated_context	dblp:inYear	doi_429297	0.3523
generated_context	dblp:partOf	doi_709863	0.8447
generated_context	dblp:paperType	doi_430874	0.4126
generated_context	dblp:publishedIn	link_232966	0.4166
generated_context	dblp:publishedIn	pub_279499	0.3681
generated_context	dblp:hasLink	author_472800	0.3182
generated_context	dblp:partOf	doi_363265	0.8325
generated_context	dblp:publishedIn	link_798562	0.3835
generated_context	dblp:paperType	author_706161	0.3941
generated_context	dblp:hasDOI	doi_611253	1.1241
generated_context	dblp:hasAuthor	pub_514724	0.2460
generated_context	dblp:hasAuthor	pub_932119	0.2397
generated_context	dblp:hasLink	link_582894	0.2703
generated_context	dblp:hasDOI	author_335322	1.0550
generated_context	dblp:wrote	doi_292393	0.2673
generated_context	dblp:inYear	author_979430	0.3772
generated_context	dblp:partOf	pub_316806	0.7093
generated_context	dblp:paperType	link_972097	0.4900
generated_context	dblp:wrote	link_133671	0.2295
generated_context	dblp:inYear	author_678314	0.3515
generated_context	dblp:publishedIn	author_592220	0.3890
generated_context	dblp:partOf	link_622686	0.7689
generated_context	dblp:hasDOI	pub_487766	1.0042
generated_context	dblp:hasLink	pub_145140	0.2902
generated_context	dblp:inYear	author_118338	0.3054
generated_context	dblp:hasAuthor	pub_844483	0.2267
generated_context	dblp:wrote	link_187295	0.2752
generated_context	dblp:publishedIn	pub_284642	0.3829
generated_context	dblp:hasLink	doi_819992	0.3315
generated_context	dblp:paperType	doi_817141	0.4012
generated_context	dblp:inYear	pub_975966	0.2867
generated_context	dblp:hasDOI	link_165408	1.0309
generated_context	dblp:partOf	doi_729413	0.7407
generated_context	dblp:publishedIn	pub_91618	0.3597
generated_context	dblp:inYear	pub_654195	0.3550
generated_context	dblp:publishedIn	author_890174	0.4375
generated_context	dblp:wrote	author_360630	0.2589
generated_context	dblp:hasDOI	link_881057	1.0304
generated_context	dblp:wrote	author_481442	0.2530
generated_context	dblp:publishedIn	doi_844856	0.3919
generated_context	dblp:hasDOI	doi_90172	1.1026
generated_context	dblp:hasAuthor	venue_683	0.2489
generated_context	dblp:hasAuthor	link_276946	0.2276
generated_context	dblp:hasDOI	doi_836944	1.0490
generated_context	dblp:paperType	doi_181632	0.4641
generated_context	dblp:hasAuthor	author_1090233	0.2612
generated_context	dblp:inYear	author_583892	0.3255
generated_context	dblp:inYear	link_684668	0.3208
generated_context	dblp:publishedIn	doi_363457	0.3957
generated_context	dblp:hasLink	doi_604774	0.3083
generated_context	dblp:partOf	link_703463	0.6504
generated_context	dblp:hasAuthor	doi_294056	0.2336
generated_context	dblp:hasLink	link_590183	0.3114
generated_context	dblp:inYear	doi_43884	0.3577
generated_context	dblp:hasAuthor	pub_278497	0.2410
